Date,Name,SubDept,Department,Revenue,Cost,GP,Qty,Year,Week,Month,DOW
2026-04-09,MANDARINES PER KG,Fruit,FRUIT & VEG,21.39,13.4772,7.912800000000001,1.427,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,MANDARINES PER KG,Fruit,FRUIT & VEG,32.28,20.3338,11.946200000000001,2.153,2026,2026-04-06,2026-04-01,Friday
2026-04-13,MANDARINES PER KG,Fruit,FRUIT & VEG,13.82,8.7077,5.112299999999999,0.922,2026,2026-04-13,2026-04-01,Monday
2026-04-14,MANDARINES PER KG,Fruit,FRUIT & VEG,15.7,9.8883,5.8117,1.047,2026,2026-04-13,2026-04-01,Tuesday
2026-04-16,MANDARINES PER KG,Fruit,FRUIT & VEG,24.4,15.3755,9.024499999999998,1.628,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,MANDARINES PER KG,Fruit,FRUIT & VEG,34.61,21.8072,12.802799999999998,2.309,2026,2026-04-13,2026-04-01,Friday
2026-04-20,MANDARINES PER KG,Fruit,FRUIT & VEG,8.41,5.2983,3.1117,0.561,2026,2026-04-20,2026-04-01,Monday
2026-04-23,MANDARINES PER KG,Fruit,FRUIT & VEG,8.26,5.2039,3.0561,0.551,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,MANDARINES PER KG,Fruit,FRUIT & VEG,59.86,37.7019,22.158099999999997,3.992,2026,2026-04-20,2026-04-01,Friday
2026-04-27,MANDARINES PER KG,Fruit,FRUIT & VEG,8.78,5.5344,3.2455999999999996,0.586,2026,2026-04-27,2026-04-01,Monday
2026-04-28,MANDARINES PER KG,Fruit,FRUIT & VEG,12.31,7.7539,4.556100000000001,0.821,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,MANDARINES PER KG,Fruit,FRUIT & VEG,16.14,10.1716,5.968400000000001,1.077,2026,2026-04-27,2026-04-01,Wednesday
2026-04-30,MANDARINES PER KG,Fruit,FRUIT & VEG,18.55,17.4867,1.0633000000000017,5.299,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,MANDARINES PER KG,Fruit,FRUIT & VEG,35.91,34.2342,1.6757999999999953,10.374,2026,2026-04-27,2026-05-01,Friday
2026-05-02,MANDARINES PER KG,Fruit,FRUIT & VEG,6.24,5.9367,0.3033000000000001,1.799,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,MANDARINES PER KG,Fruit,FRUIT & VEG,21.39,13.4771,7.9129000000000005,1.427,2026,2026-05-04,2026-05-01,Monday
2026-05-05,MANDARINES PER KG,Fruit,FRUIT & VEG,46.49,26.6731,19.8169,7.166,2026,2026-05-04,2026-05-01,Tuesday
2026-05-06,MANDARINES PER KG,Fruit,FRUIT & VEG,10.92,6.2608,4.6592,1.682,2026,2026-05-04,2026-05-01,Wednesday
2026-05-07,MANDARINES PER KG,Fruit,FRUIT & VEG,21.26,12.1844,9.075600000000001,3.211,2026,2026-05-04,2026-05-01,Thursday
2026-05-08,MANDARINES PER KG,Fruit,FRUIT & VEG,45.55,26.052,19.497999999999998,6.513,2026,2026-05-04,2026-05-01,Friday
2026-05-11,MANDARINES PER KG,Fruit,FRUIT & VEG,47.68,27.288,20.392,6.822,2026,2026-05-11,2026-05-01,Monday
2026-05-12,MANDARINES PER KG,Fruit,FRUIT & VEG,63.53,36.628,26.902,9.157,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,MANDARINES PER KG,Fruit,FRUIT & VEG,25.58,14.636,10.943999999999999,3.659,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,MANDARINES PER KG,Fruit,FRUIT & VEG,36.35,21.064,15.286000000000001,5.266,2026,2026-05-11,2026-05-01,Thursday
2026-04-02,MANDARINS 1KG NET BAG,Fruit,FRUIT & VEG,5.49,2.8,2.6900000000000004,1.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-14,MANDARINS 1KG NET BAG,Fruit,FRUIT & VEG,4.94,2.8,2.1400000000000006,1.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-17,MANDARINS 1KG NET BAG,Fruit,FRUIT & VEG,5.49,2.8,2.6900000000000004,1.0,2026,2026-04-13,2026-04-01,Friday
2026-05-04,MANDARINS 1KG NET BAG,Fruit,FRUIT & VEG,5.49,2.8,2.6900000000000004,1.0,2026,2026-05-04,2026-05-01,Monday
2026-05-11,MANDARINS 1KG NET BAG,Fruit,FRUIT & VEG,5.49,2.8,2.6900000000000004,1.0,2026,2026-05-11,2026-05-01,Monday
2026-03-05,MANGOES PER EACH,Fruit,FRUIT & VEG,32.45,21.4285,11.021500000000003,5.0,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,MANGOES PER EACH,Fruit,FRUIT & VEG,25.96,17.1428,8.8172,4.0,2026,2026-03-02,2026-03-01,Friday
2026-03-07,MANGOES PER EACH,Fruit,FRUIT & VEG,12.98,8.5714,4.4086,2.0,2026,2026-03-02,2026-03-01,Saturday
2026-03-10,MANGOES PER EACH,Fruit,FRUIT & VEG,24.46,15.5357,8.9243,4.0,2026,2026-03-09,2026-03-01,Tuesday
2026-03-12,MANGOES PER EACH,Fruit,FRUIT & VEG,23.96,15.0,8.96,4.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,MANGOES PER EACH,Fruit,FRUIT & VEG,41.93,26.25,15.68,7.0,2026,2026-03-09,2026-03-01,Friday
2026-03-14,MANGOES PER EACH,Fruit,FRUIT & VEG,5.39,3.75,1.6399999999999997,1.0,2026,2026-03-09,2026-03-01,Saturday
2026-03-17,MANGOES PER EACH,Fruit,FRUIT & VEG,11.98,7.5,4.48,2.0,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,MANGOES PER EACH,Fruit,FRUIT & VEG,5.99,3.75,2.24,1.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-19,MANGOES PER EACH,Fruit,FRUIT & VEG,5.99,3.75,2.24,1.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,MANGOES PER EACH,Fruit,FRUIT & VEG,17.97,11.25,6.719999999999999,3.0,2026,2026-03-16,2026-03-01,Friday
2026-03-21,MANGOES PER EACH,Fruit,FRUIT & VEG,5.99,3.75,2.24,1.0,2026,2026-03-16,2026-03-01,Saturday
2026-03-25,MANGOES PER EACH,Fruit,FRUIT & VEG,17.97,11.25,6.719999999999999,3.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,MANGOES PER EACH,Fruit,FRUIT & VEG,5.99,3.75,2.24,1.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,MANGOES PER EACH,Fruit,FRUIT & VEG,11.98,7.5,4.48,2.0,2026,2026-03-23,2026-03-01,Friday
2026-03-31,MANGOES PER EACH,Fruit,FRUIT & VEG,23.96,15.0,8.96,4.0,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,MANGOES PER EACH,Fruit,FRUIT & VEG,5.99,3.75,2.24,1.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,MANGOES PER EACH,Fruit,FRUIT & VEG,11.98,7.5,4.48,2.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-20,MANGOES PER EACH,Fruit,FRUIT & VEG,5.99,3.75,2.24,1.0,2026,2026-04-20,2026-04-01,Monday
2026-05-04,MARTHAS COCONUT DATE ROLLS 227G,Fruit,FRUIT & VEG,11.809,7.9167,3.8922999999999996,1.0,2026,2026-05-04,2026-05-01,Monday
2026-03-05,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,20.55,12.4234,8.1266,4.577,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,6.8,3.9659,2.8341,1.644,2026,2026-03-02,2026-03-01,Friday
2026-03-10,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,11.27,6.4548,4.8152,2.824,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,11.23,6.4342,4.795800000000001,2.815,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,20.84,11.9405,8.8995,5.224,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.55,1.4606,1.0894,0.639,2026,2026-03-09,2026-03-01,Friday
2026-03-16,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,3.3,1.8903,1.4096999999999997,0.827,2026,2026-03-16,2026-03-01,Monday
2026-03-17,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,10.32,5.9107,4.4093,2.586,2026,2026-03-16,2026-03-01,Tuesday
2026-03-19,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,5.25,3.008,2.242,1.316,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.57,1.472,1.0979999999999999,0.644,2026,2026-03-16,2026-03-01,Friday
2026-03-21,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,4.65,5.3325,-0.6824999999999992,2.333,2026,2026-03-16,2026-03-01,Saturday
2026-03-23,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.87,1.6434,1.2266000000000001,0.719,2026,2026-03-23,2026-03-01,Monday
2026-03-24,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,3.43,1.9628,1.4672,0.687,2026,2026-03-23,2026-03-01,Tuesday
2026-03-26,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,13.14,7.5199,5.620100000000001,2.632,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,4.21,2.4114,1.7986,0.844,2026,2026-03-23,2026-03-01,Friday
2026-03-28,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,5.88,3.3657,2.5143,1.178,2026,2026-03-23,2026-03-01,Saturday
2026-03-30,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,9.91,6.5199,3.3901000000000003,2.282,2026,2026-03-30,2026-03-01,Monday
2026-03-31,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,14.3,8.1857,6.1143,2.865,2026,2026-03-30,2026-03-01,Tuesday
2026-04-01,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,8.27,4.7342,3.535799999999999,1.657,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,13.76,7.8771,5.882899999999999,2.757,2026,2026-03-30,2026-04-01,Thursday
2026-04-07,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.6,1.4885,1.1115000000000002,0.521,2026,2026-04-06,2026-04-01,Tuesday
2026-04-08,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,5.47,3.1314,2.3385999999999996,1.096,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,11.79,6.7484,5.041599999999999,2.362,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,5.09,2.9142,2.1757999999999997,1.02,2026,2026-04-06,2026-04-01,Friday
2026-04-13,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,5.02,2.8742,2.1457999999999995,1.006,2026,2026-04-13,2026-04-01,Monday
2026-04-14,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,6.11,3.4971,2.6129000000000002,1.224,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,8.93,5.1113,3.8186999999999998,1.789,2026,2026-04-13,2026-04-01,Wednesday
2026-04-16,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,6.25,3.5799,2.6701,1.253,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,6.77,3.8742,2.8957999999999995,1.356,2026,2026-04-13,2026-04-01,Friday
2026-04-18,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,6.42,3.6771,2.7429,1.287,2026,2026-04-13,2026-04-01,Saturday
2026-04-20,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,8.97,5.8742,3.0958000000000006,2.056,2026,2026-04-20,2026-04-01,Monday
2026-04-21,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,8.47,7.0627,1.4073000000000002,2.472,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,3.29,1.8828,1.4072,0.659,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,13.0,7.7428,5.2572,2.18,2026,2026-04-20,2026-04-01,Thursday
2026-04-24,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,13.34,8.1771,5.1629000000000005,1.908,2026,2026-04-20,2026-04-01,Friday
2026-04-27,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,15.15,12.5742,2.575800000000001,2.934,2026,2026-04-27,2026-04-01,Monday
2026-04-28,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,3.51,2.1514,1.3585999999999996,0.502,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,7.85,4.8128,3.0371999999999995,1.123,2026,2026-04-27,2026-04-01,Wednesday
2026-04-30,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,9.13,5.5971,3.5329000000000006,1.306,2026,2026-04-27,2026-04-01,Thursday
2026-05-04,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,7.43,5.2328,2.1971999999999996,1.221,2026,2026-05-04,2026-05-01,Monday
2026-05-05,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,11.59,7.4871,4.1029,1.747,2026,2026-05-04,2026-05-01,Tuesday
2026-05-07,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,4.52,2.7728,1.7471999999999994,0.647,2026,2026-05-04,2026-05-01,Thursday
2026-05-08,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.75,1.6843,1.0657,0.393,2026,2026-05-04,2026-05-01,Friday
2026-05-09,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.67,1.6371,1.0329,0.382,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,2.82,3.4671,-0.6471,0.809,2026,2026-05-11,2026-05-01,Monday
2026-05-12,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,9.91,6.2528,3.6572000000000005,1.459,2026,2026-05-11,2026-05-01,Tuesday
2026-05-13,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,8.49,5.9014,2.5886000000000005,1.377,2026,2026-05-11,2026-05-01,Wednesday
2026-05-14,MELON HONEYDEW PER KG,Fruit,FRUIT & VEG,6.26,3.84,2.42,0.896,2026,2026-05-11,2026-05-01,Thursday
2026-03-05,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,11.74,8.7,3.040000000000001,3.0,2026,2026-03-02,2026-03-01,Thursday
2026-03-10,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,36.66,26.1,10.559999999999995,9.0,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,4.89,2.9,1.9899999999999998,1.0,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,24.45,14.5,9.95,5.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-09,2026-03-01,Friday
2026-03-14,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-03-09,2026-03-01,Saturday
2026-03-17,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,19.56,11.6,7.959999999999999,4.0,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,14.0,11.6,2.4000000000000004,4.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-19,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,17.5,14.5,3.0,5.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,17.5,14.5,3.0,5.0,2026,2026-03-16,2026-03-01,Friday
2026-03-21,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.8,1.2000000000000002,2.0,2026,2026-03-16,2026-03-01,Saturday
2026-03-23,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,14.0,11.6,2.4000000000000004,4.0,2026,2026-03-23,2026-03-01,Monday
2026-03-24,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.8,1.2000000000000002,2.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,19.56,11.6,7.959999999999999,4.0,2026,2026-03-23,2026-03-01,Friday
2026-03-28,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,4.89,2.9,1.9899999999999998,1.0,2026,2026-03-23,2026-03-01,Saturday
2026-03-30,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,2.44,2.9,-0.45999999999999996,1.0,2026,2026-03-30,2026-03-01,Monday
2026-04-01,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,4.89,2.9,1.9899999999999998,1.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-08,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,8.39,5.8,2.5900000000000007,2.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,28.0,23.2,4.800000000000001,8.0,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,10.5,8.7,1.8000000000000007,3.0,2026,2026-04-06,2026-04-01,Friday
2026-04-11,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.8,1.2000000000000002,2.0,2026,2026-04-06,2026-04-01,Saturday
2026-04-13,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.8,1.2000000000000002,2.0,2026,2026-04-13,2026-04-01,Monday
2026-04-14,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,17.5,14.5,3.0,5.0,2026,2026-04-13,2026-04-01,Tuesday
2026-04-15,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,17.29,17.4,-0.10999999999999943,6.0,2026,2026-04-13,2026-04-01,Wednesday
2026-04-16,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,9.38,8.7,0.6800000000000015,3.0,2026,2026-04-13,2026-04-01,Thursday
2026-04-17,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,23.96,14.5,9.46,5.0,2026,2026-04-13,2026-04-01,Friday
2026-04-18,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,4.88,5.8,-0.9199999999999999,2.0,2026,2026-04-13,2026-04-01,Saturday
2026-04-20,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,4.88,5.8,-0.9199999999999999,2.0,2026,2026-04-20,2026-04-01,Monday
2026-04-21,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-04-20,2026-04-01,Tuesday
2026-04-22,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,12.21,11.6,0.6100000000000012,4.0,2026,2026-04-20,2026-04-01,Wednesday
2026-04-23,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,8.03,6.6,1.4299999999999997,2.0,2026,2026-04-20,2026-04-01,Thursday
2026-04-27,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,5.6,6.6,-1.0,2.0,2026,2026-04-27,2026-04-01,Monday
2026-04-28,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.16,5.3,1.8600000000000003,2.0,2026,2026-04-27,2026-04-01,Tuesday
2026-04-29,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,5.25,7.95,-2.7,3.0,2026,2026-04-27,2026-04-01,Wednesday
2026-04-30,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.3,1.7000000000000002,2.0,2026,2026-04-27,2026-04-01,Thursday
2026-05-01,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,16.5,13.25,3.25,5.0,2026,2026-04-27,2026-05-01,Friday
2026-05-02,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,10.5,7.95,2.55,3.0,2026,2026-04-27,2026-05-01,Saturday
2026-05-04,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,8.75,10.6,-1.8499999999999996,4.0,2026,2026-05-04,2026-05-01,Monday
2026-05-05,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,3.0,2.65,0.3500000000000001,1.0,2026,2026-05-04,2026-05-01,Tuesday
2026-05-06,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,17.5,15.9,1.5999999999999996,6.0,2026,2026-05-04,2026-05-01,Wednesday
2026-05-07,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.3,1.7000000000000002,2.0,2026,2026-05-04,2026-05-01,Thursday
2026-05-08,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,14.0,10.6,3.4000000000000004,4.0,2026,2026-05-04,2026-05-01,Friday
2026-05-09,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,7.0,5.3,1.7000000000000002,2.0,2026,2026-05-04,2026-05-01,Saturday
2026-05-11,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,5.99,3.5,2.49,1.0,2026,2026-05-11,2026-05-01,Monday
2026-05-12,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,35.94,21.0,14.939999999999998,6.0,2026,2026-05-11,2026-05-01,Tuesday
2026-05-14,MUSHROOM - PREPACK BUTTON 200G,Vegetables,FRUIT & VEG,29.95,17.5,12.45,5.0,2026,2026-05-11,2026-05-01,Thursday
2026-03-05,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,7.33,5.8,1.5300000000000002,2.0,2026,2026-03-02,2026-03-01,Thursday
2026-03-06,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,34.23,20.3,13.929999999999996,7.0,2026,2026-03-02,2026-03-01,Friday
2026-03-07,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-02,2026-03-01,Saturday
2026-03-10,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,2.44,2.9,-0.45999999999999996,1.0,2026,2026-03-09,2026-03-01,Tuesday
2026-03-11,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-03-09,2026-03-01,Wednesday
2026-03-12,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-09,2026-03-01,Thursday
2026-03-13,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,4.89,2.9,1.9899999999999998,1.0,2026,2026-03-09,2026-03-01,Friday
2026-03-14,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,19.56,11.6,7.959999999999999,4.0,2026,2026-03-09,2026-03-01,Saturday
2026-03-16,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-03-16,2026-03-01,Monday
2026-03-17,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,29.34,17.4,11.940000000000001,6.0,2026,2026-03-16,2026-03-01,Tuesday
2026-03-18,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,10.5,8.7,1.8000000000000007,3.0,2026,2026-03-16,2026-03-01,Wednesday
2026-03-19,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,10.5,8.7,1.8000000000000007,3.0,2026,2026-03-16,2026-03-01,Thursday
2026-03-20,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,10.5,8.7,1.8000000000000007,3.0,2026,2026-03-16,2026-03-01,Friday
2026-03-21,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,10.5,8.7,1.8000000000000007,3.0,2026,2026-03-16,2026-03-01,Saturday
2026-03-24,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,14.0,11.6,2.4000000000000004,4.0,2026,2026-03-23,2026-03-01,Tuesday
2026-03-25,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,4.89,2.9,1.9899999999999998,1.0,2026,2026-03-23,2026-03-01,Wednesday
2026-03-26,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-03-23,2026-03-01,Thursday
2026-03-27,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-23,2026-03-01,Friday
2026-03-28,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,9.78,5.8,3.9799999999999995,2.0,2026,2026-03-23,2026-03-01,Saturday
2026-04-01,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,4.89,2.9,1.9899999999999998,1.0,2026,2026-03-30,2026-04-01,Wednesday
2026-04-02,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,14.67,8.7,5.970000000000001,3.0,2026,2026-03-30,2026-04-01,Thursday
2026-04-08,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,17.5,14.5,3.0,5.0,2026,2026-04-06,2026-04-01,Wednesday
2026-04-09,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,7.0,5.8,1.2000000000000002,2.0,2026,2026-04-06,2026-04-01,Thursday
2026-04-10,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,10.5,8.7,1.8000000000000007,3.0,2026,2026-04-06,2026-04-01,Friday
2026-04-11,MUSHROOMS - SLICED 200G PREPACK,Vegetables,FRUIT & VEG,7.0,5.8,1.2000000000000002,2.0,2026,2026-04-06,2026-04-01,Saturday
